CustomerID,SeniorCitizen,TenureMonths,ContractType,InternetService,TechSupport,OnlineSecurity,PaperlessBilling,PaymentMethod,NumSupportCalls,MonthlyCharges,TotalCharges,Churn
CUST3098,0,40,Two Year,Fiber Optic,No,No,No,Bank Transfer,0,84.21,3068.71,0
CUST3099,0,17,Month-to-Month,DSL,Yes,No,Yes,Credit Card,3,101.2,,1
CUST3100,0,1,Month-to-Month,DSL,No,No,Yes,Mailed Check,2,36.57,36.25,0
CUST3101,1,61,Month-to-Month,Fiber Optic,Yes,No,Yes,Credit Card,2,41.51,2289.53,0
CUST3102,0,43,Month-to-Month,No Internet,No,No,Yes,Mailed Check,2,65.53,2623.89,0
CUST3103,0,42,Month-to-Month,Fiber Optic,No,Yes,No,Credit Card,2,74.44,3302.47,1
CUST3104,0,25,Two Year,Fiber Optic,Yes,No,Yes,Electronic Check,2,93.07,2448.75,0
CUST3105,0,39,Two Year,Fiber Optic,Yes,Yes,Yes,Electronic Check,1,77.94,3215.8,0
CUST3106,0,35,One Year,DSL,No,No,Yes,Electronic Check,2,61.21,2322.97,0
CUST3107,0,3,Month-to-Month,Fiber Optic,No,No,No,Bank Transfer,1,75.41,208.99,0
CUST3108,0,44,Two Year,Fiber Optic,Yes,No,Yes,Electronic Check,1,72.53,2976.31,0
CUST3109,0,51,Month-to-Month,DSL,No,No,Yes,Mailed Check,0,108.63,5355.7,1
CUST3110,0,12,Month-to-Month,No Internet,Yes,No,Yes,Credit Card,2,69.14,898.57,1
CUST3111,0,19,One Year,DSL,No,Yes,Yes,Credit Card,0,55.42,1110.99,0
CUST3112,0,44,Month-to-Month,No Internet,No,No,Yes,Credit Card,0,76.24,3236.56,0
CUST3113,0,59,Month-to-Month,Fiber Optic,Yes,No,No,Credit Card,3,69.96,3787.22,1
CUST3114,0,49,One Year,DSL,No,No,No,Mailed Check,4,25.73,,1
CUST3115,1,61,Month-to-Month,Fiber Optic,No,No,Yes,Credit Card,0,64.61,3749.52,1
CUST3116,0,17,One Year,Fiber Optic,Yes,Yes,Yes,Mailed Check,3,62.48,1068.78,1
CUST3117,0,57,Month-to-Month,DSL,No,Yes,Yes,Mailed Check,1,51.4,3188.68,0
CUST3118,0,55,Two Year,Fiber Optic,Yes,No,Yes,Credit Card,1,90.89,5071.55,0
CUST3119,1,47,Two Year,Fiber Optic,Yes,No,Yes,Credit Card,0,45.36,2312.64,0
CUST3120,0,12,Two Year,Fiber Optic,Yes,Yes,Yes,Credit Card,1,76.39,897.07,0
CUST3121,1,62,Month-to-Month,DSL,No,No,No,Mailed Check,0,61.3,3901.96,0
CUST3122,0,8,Month-to-Month,Fiber Optic,Yes,No,Yes,Bank Transfer,0,67.69,584.18,0
CUST3123,0,21,Month-to-Month,DSL,No,Yes,No,Mailed Check,0,75.29,1608.91,0
CUST3124,0,70,Month-to-Month,Fiber Optic,No,No,Yes,Bank Transfer,0,32.31,2313.67,0
CUST3125,0,25,Month-to-Month,DSL,No,No,Yes,Credit Card,2,69.79,1820.23,1
CUST3126,0,12,One Year,No Internet,No,No,Yes,Mailed Check,2,122.22,1578.72,1
CUST3127,0,15,Month-to-Month,Fiber Optic,No,No,No,Credit Card,1,26.08,358.98,0
CUST3128,1,59,Two Year,Fiber Optic,No,No,Yes,Bank Transfer,3,63.56,3627.68,0
CUST3129,0,26,Month-to-Month,Fiber Optic,No,No,No,Bank Transfer,2,93.08,2370.56,1
CUST3130,0,26,Month-to-Month,DSL,Yes,Yes,No,Mailed Check,2,72.54,2040.59,1
CUST3131,0,47,Month-to-Month,DSL,No,Yes,No,Mailed Check,0,82.2,4215.75,0
CUST3132,0,32,Two Year,No Internet,Yes,No,No,Mailed Check,1,15.0,443.56,0
CUST3133,0,10,One Year,No Internet,Yes,No,No,Mailed Check,0,79.96,738.69,0
CUST3134,0,16,Two Year,DSL,No,Yes,No,Electronic Check,1,45.96,799.32,0
CUST3135,0,71,Two Year,Fiber Optic,Yes,No,Yes,Electronic Check,3,72.75,4954.27,0
CUST3136,0,17,Month-to-Month,Fiber Optic,Yes,Yes,No,Credit Card,2,64.26,1036.01,0
CUST3137,0,23,Month-to-Month,Fiber Optic,No,No,No,Bank Transfer,2,121.96,2544.56,1
CUST3138,0,26,Month-to-Month,DSL,No,Yes,Yes,Bank Transfer,1,78.67,1953.62,0
CUST3139,0,7,One Year,DSL,No,No,No,Credit Card,0,62.18,452.11,1
CUST3140,1,14,Month-to-Month,DSL,No,No,Yes,Credit Card,0,27.26,375.99,1
CUST3141,0,7,Month-to-Month,No Internet,Yes,Yes,Yes,Credit Card,2,68.03,477.82,1
CUST3142,0,9,Two Year,Fiber Optic,Yes,No,Yes,Electronic Check,6,85.58,834.5,0
CUST3143,0,48,Two Year,Fiber Optic,No,No,Yes,Credit Card,1,62.99,2790.52,0
CUST3144,1,59,One Year,No Internet,Yes,No,No,Bank Transfer,2,52.36,2824.33,0
CUST3145,0,39,One Year,Fiber Optic,No,Yes,No,Credit Card,2,50.69,2116.06,0
CUST3146,0,18,One Year,No Internet,Yes,No,No,Mailed Check,1,78.38,1488.4,0
CUST3147,0,59,Month-to-Month,Fiber Optic,No,Yes,No,Bank Transfer,1,83.98,4720.69,0
CUST3148,1,17,Month-to-Month,DSL,No,No,Yes,Bank Transfer,1,99.03,1624.33,0
CUST3149,0,14,One Year,No Internet,No,No,Yes,Bank Transfer,1,40.13,540.5,1
CUST3150,0,31,One Year,Fiber Optic,No,No,Yes,Electronic Check,2,78.15,2494.27,1
CUST3151,0,24,Month-to-Month,DSL,No,No,No,Electronic Check,1,61.96,1356.54,0
CUST3152,1,60,Two Year,DSL,Yes,Yes,Yes,Bank Transfer,1,62.69,3753.43,0
CUST3153,0,45,Month-to-Month,DSL,Yes,Yes,No,Mailed Check,0,75.05,3129.95,0
CUST3154,0,3,Month-to-Month,Fiber Optic,Yes,No,No,Bank Transfer,2,75.19,239.99,0
CUST3155,0,37,One Year,No Internet,No,Yes,No,Electronic Check,2,78.22,2825.06,1
CUST3156,0,43,Month-to-Month,No Internet,No,Yes,Yes,Mailed Check,0,38.56,1667.22,0
CUST3157,0,40,Month-to-Month,No Internet,No,No,Yes,Bank Transfer,1,46.25,1675.85,0
CUST3158,0,55,Month-to-Month,DSL,Yes,Yes,No,Electronic Check,4,102.15,5121.89,0
CUST3159,1,39,One Year,Fiber Optic,No,No,No,Mailed Check,1,59.49,2401.34,0
CUST3160,0,15,Month-to-Month,DSL,No,Yes,Yes,Credit Card,1,72.65,1147.89,1
CUST3161,1,4,One Year,No Internet,Yes,No,No,Credit Card,1,91.37,380.83,0
CUST3162,0,25,One Year,Fiber Optic,Yes,No,No,Bank Transfer,3,76.59,2005.52,0
CUST3163,0,13,Month-to-Month,Fiber Optic,Yes,No,Yes,Credit Card,2,78.66,941.72,0
CUST3164,0,33,Two Year,Fiber Optic,No,Yes,Yes,Electronic Check,2,87.36,2994.42,1
CUST3165,0,16,Month-to-Month,Fiber Optic,No,No,Yes,Mailed Check,1,15.0,224.72,0
CUST3166,1,42,Two Year,DSL,Yes,No,Yes,Bank Transfer,0,52.75,2037.38,0
CUST3167,0,66,Month-to-Month,No Internet,No,No,No,Mailed Check,0,76.72,5323.95,0
CUST3168,0,55,Two Year,No Internet,Yes,No,Yes,Mailed Check,1,99.69,5909.97,0
CUST3169,0,42,Month-to-Month,DSL,No,No,No,Mailed Check,1,66.65,2920.63,0
CUST3170,0,34,Month-to-Month,Fiber Optic,No,Yes,No,Electronic Check,1,43.88,1583.1,1
CUST3171,0,30,Month-to-Month,No Internet,No,No,Yes,Bank Transfer,3,44.55,1467.77,1
CUST3172,0,13,Month-to-Month,DSL,Yes,No,Yes,Credit Card,2,87.1,1049.59,0
CUST3173,0,13,One Year,Fiber Optic,No,No,Yes,Mailed Check,4,59.56,846.31,1
CUST3174,0,18,Month-to-Month,DSL,No,Yes,Yes,Mailed Check,1,64.82,1190.37,1
CUST3175,0,32,One Year,Fiber Optic,Yes,No,Yes,Mailed Check,1,80.38,2733.31,0
CUST3176,0,39,Month-to-Month,DSL,Yes,No,No,Electronic Check,7,15.0,602.57,0
CUST3177,0,46,Month-to-Month,Fiber Optic,No,Yes,Yes,Credit Card,0,115.01,5364.57,0
CUST3178,0,29,One Year,DSL,No,Yes,Yes,Mailed Check,8,46.72,1410.06,1
CUST3179,1,62,Month-to-Month,Fiber Optic,No,Yes,Yes,Electronic Check,3,71.05,,0
CUST3180,0,62,One Year,No Internet,No,No,Yes,Electronic Check,0,22.38,1505.3,1
CUST3181,0,57,One Year,No Internet,No,Yes,Yes,Mailed Check,0,54.44,2864.32,0
CUST3182,0,16,Two Year,No Internet,Yes,No,No,Mailed Check,2,96.12,1481.95,0
CUST3183,0,56,Month-to-Month,Fiber Optic,Yes,No,Yes,Electronic Check,0,17.1,867.81,0
CUST3184,0,10,One Year,DSL,No,No,No,Electronic Check,1,93.16,888.99,0
CUST3185,0,30,Two Year,DSL,No,No,Yes,Mailed Check,1,58.16,1646.47,0
CUST3186,0,25,One Year,No Internet,No,Yes,No,Electronic Check,1,77.18,1755.7,0
CUST3187,0,5,Month-to-Month,Fiber Optic,No,No,No,Electronic Check,1,81.44,406.53,1
CUST3188,1,65,One Year,DSL,No,No,Yes,Mailed Check,1,76.04,4911.6,0
CUST3189,1,49,One Year,Fiber Optic,No,Yes,Yes,Mailed Check,0,43.38,1946.11,0
CUST3190,0,3,One Year,DSL,No,Yes,Yes,Bank Transfer,1,55.89,159.68,1
CUST3191,0,45,Month-to-Month,DSL,No,No,No,Credit Card,0,28.46,1396.81,0
CUST3192,0,14,Month-to-Month,No Internet,Yes,No,No,Mailed Check,2,77.29,997.82,0
CUST3193,0,30,Two Year,No Internet,No,No,Yes,Mailed Check,1,107.55,3100.68,0
CUST3194,0,68,Month-to-Month,Fiber Optic,Yes,Yes,Yes,Mailed Check,1,19.39,1196.13,0
CUST3195,0,18,One Year,No Internet,No,No,No,Credit Card,1,45.96,769.19,0
CUST3196,0,62,Month-to-Month,Fiber Optic,No,Yes,No,Bank Transfer,2,60.46,3898.01,0
CUST3197,0,37,Month-to-Month,Fiber Optic,No,No,No,Electronic Check,1,69.33,2496.83,0
CUST3198,0,25,Month-to-Month,DSL,No,No,No,Credit Card,2,86.98,2153.66,0
CUST3199,1,48,Month-to-Month,DSL,Yes,No,Yes,Mailed Check,1,61.2,2736.07,0
CUST3200,0,65,Two Year,Fiber Optic,Yes,Yes,No,Mailed Check,2,57.1,3846.7,0
CUST3201,1,53,Two Year,No Internet,No,No,No,Bank Transfer,3,92.58,5153.57,1
CUST3202,0,15,One Year,Fiber Optic,No,Yes,No,Bank Transfer,1,81.55,1145.23,1
CUST3203,1,49,Month-to-Month,DSL,Yes,No,Yes,Bank Transfer,2,78.47,,0
CUST3204,0,68,One Year,DSL,No,No,Yes,Electronic Check,0,67.81,4224.62,0
CUST3205,0,12,One Year,No Internet,No,Yes,Yes,Credit Card,3,89.58,1108.72,1
CUST3206,0,59,One Year,DSL,No,No,Yes,Credit Card,2,48.59,2657.83,1
CUST3207,0,37,Month-to-Month,Fiber Optic,Yes,No,Yes,Bank Transfer,0,45.18,1669.63,0
CUST3208,0,61,One Year,DSL,No,No,No,Electronic Check,5,83.65,4748.16,0
CUST3209,0,43,One Year,DSL,No,No,Yes,Credit Card,3,24.37,978.78,0
CUST3210,0,70,Two Year,Fiber Optic,No,No,Yes,Mailed Check,2,67.3,4244.01,0
CUST3211,0,39,Month-to-Month,Fiber Optic,No,No,No,Mailed Check,2,57.09,2146.72,0
CUST3212,0,56,One Year,DSL,No,Yes,No,Mailed Check,2,29.86,1534.98,0
CUST3213,0,63,One Year,DSL,No,No,Yes,Credit Card,3,41.72,2572.62,0
CUST3214,0,46,Month-to-Month,No Internet,Yes,No,Yes,Bank Transfer,1,62.28,2920.91,0
CUST3215,1,11,Month-to-Month,DSL,Yes,No,No,Mailed Check,1,90.85,972.87,1
CUST3216,0,62,Month-to-Month,Fiber Optic,Yes,No,No,Bank Transfer,1,48.68,3141.95,0
CUST3217,0,25,Month-to-Month,No Internet,Yes,No,Yes,Electronic Check,3,95.33,2498.34,1
CUST3218,1,71,Month-to-Month,DSL,No,Yes,Yes,Mailed Check,1,66.58,4913.06,0
CUST3219,0,52,One Year,No Internet,No,Yes,Yes,Electronic Check,4,97.76,5527.53,0
CUST3220,0,4,One Year,DSL,No,No,No,Bank Transfer,0,49.89,189.07,0
CUST3221,0,59,One Year,Fiber Optic,Yes,No,Yes,Credit Card,1,63.78,3529.3,0
CUST3222,0,20,Two Year,Fiber Optic,No,No,Yes,Bank Transfer,4,74.21,1516.77,1
CUST3223,0,63,Month-to-Month,No Internet,Yes,No,Yes,Mailed Check,1,60.51,3884.47,1
CUST3224,0,54,Month-to-Month,DSL,Yes,Yes,No,Mailed Check,1,88.83,4806.51,0
CUST3225,0,57,One Year,Fiber Optic,Yes,No,Yes,Bank Transfer,2,15.0,770.24,0
CUST3226,0,41,Month-to-Month,No Internet,No,No,Yes,Mailed Check,0,125.56,5204.83,0
CUST3227,0,3,Month-to-Month,Fiber Optic,Yes,No,No,Mailed Check,0,86.44,281.77,1
CUST3228,1,6,Month-to-Month,Fiber Optic,No,No,Yes,Electronic Check,0,60.66,351.92,0
CUST3229,0,5,Month-to-Month,DSL,Yes,No,Yes,Credit Card,0,51.19,279.89,0
CUST3230,1,5,Two Year,Fiber Optic,No,No,No,Bank Transfer,3,43.34,,0
CUST3231,0,54,Month-to-Month,DSL,No,No,Yes,Electronic Check,0,81.14,4065.96,0
CUST3232,0,47,Month-to-Month,DSL,No,No,No,Mailed Check,5,89.87,4138.06,0
CUST3233,0,49,Month-to-Month,Fiber Optic,No,No,Yes,Electronic Check,1,60.94,2982.84,0
CUST3234,0,9,One Year,DSL,No,No,Yes,Credit Card,0,92.67,855.63,0
CUST3235,0,20,Month-to-Month,No Internet,No,No,No,Bank Transfer,0,42.32,847.23,0
CUST3236,0,61,One Year,No Internet,No,No,Yes,Credit Card,2,37.9,2328.88,0
CUST3237,0,35,Month-to-Month,Fiber Optic,Yes,No,No,Credit Card,3,110.33,3493.98,0
CUST3238,0,50,Month-to-Month,No Internet,Yes,No,Yes,Electronic Check,2,79.78,3792.44,0
CUST3239,0,62,Month-to-Month,Fiber Optic,Yes,Yes,Yes,Electronic Check,2,99.92,5960.49,0
CUST3240,0,17,Month-to-Month,DSL,No,No,No,Credit Card,1,43.65,814.34,0
CUST3241,0,3,Month-to-Month,Fiber Optic,No,No,Yes,Mailed Check,1,41.91,120.59,0
CUST3242,0,32,Month-to-Month,DSL,No,No,Yes,Bank Transfer,4,56.03,1935.17,1
CUST3243,0,13,Two Year,DSL,No,No,Yes,Mailed Check,2,44.4,554.66,0
CUST3244,0,68,Month-to-Month,No Internet,No,Yes,Yes,Mailed Check,5,82.63,5164.96,0
CUST3245,0,14,One Year,Fiber Optic,No,Yes,No,Bank Transfer,1,46.22,614.42,0
CUST3246,0,11,Month-to-Month,No Internet,No,Yes,No,Electronic Check,1,35.71,374.96,0
CUST3247,0,56,Month-to-Month,DSL,Yes,No,No,Mailed Check,1,68.55,4205.98,0
CUST3248,1,67,Month-to-Month,Fiber Optic,No,No,No,Electronic Check,5,32.75,2270.74,0
CUST3249,0,29,Two Year,DSL,Yes,No,Yes,Bank Transfer,1,20.01,630.39,0
CUST3250,0,9,Month-to-Month,Fiber Optic,No,No,Yes,Mailed Check,2,68.33,656.17,1
CUST3251,1,67,Month-to-Month,Fiber Optic,Yes,No,No,Electronic Check,0,21.27,1447.49,0
CUST3252,1,25,Month-to-Month,Fiber Optic,No,Yes,Yes,Electronic Check,1,84.38,2183.5,1
CUST3253,1,42,Month-to-Month,DSL,No,Yes,Yes,Mailed Check,2,30.12,1296.62,1
CUST3254,0,9,Month-to-Month,DSL,Yes,No,No,Bank Transfer,1,15.0,139.49,0
CUST3255,0,40,One Year,DSL,Yes,No,Yes,Credit Card,0,57.66,2197.89,0
CUST3256,0,25,Month-to-Month,Fiber Optic,No,No,Yes,Electronic Check,2,68.61,1683.73,1
CUST3257,0,5,Month-to-Month,No Internet,No,No,Yes,Bank Transfer,0,77.29,393.61,1
CUST3258,0,11,One Year,DSL,No,No,No,Mailed Check,1,69.3,691.55,1
CUST3259,0,59,Month-to-Month,Fiber Optic,No,Yes,Yes,Electronic Check,1,38.52,2264.88,0
CUST3260,1,38,Month-to-Month,No Internet,Yes,No,Yes,Electronic Check,0,82.83,3373.99,0
CUST3261,0,5,Month-to-Month,Fiber Optic,No,No,No,Electronic Check,0,89.0,444.32,1
CUST3262,0,48,One Year,Fiber Optic,No,No,No,Bank Transfer,4,34.86,1690.79,0
CUST3263,0,18,Month-to-Month,No Internet,No,Yes,No,Electronic Check,2,60.47,1023.57,0
CUST3264,0,70,Month-to-Month,DSL,Yes,No,Yes,Electronic Check,2,58.14,4309.38,0
CUST3265,0,37,Month-to-Month,DSL,No,No,Yes,Mailed Check,3,70.51,2535.24,0
CUST3266,0,60,One Year,DSL,No,Yes,Yes,Electronic Check,0,59.88,3920.89,0
CUST3267,1,48,Month-to-Month,No Internet,No,No,Yes,Bank Transfer,1,63.3,3338.42,0
CUST3268,0,28,One Year,No Internet,No,Yes,Yes,Mailed Check,1,81.05,2458.21,0
CUST3269,0,69,Two Year,Fiber Optic,No,No,Yes,Credit Card,2,37.15,2350.53,0
CUST3270,1,40,One Year,DSL,No,No,Yes,Mailed Check,1,83.43,3225.86,0
CUST3271,0,45,Month-to-Month,Fiber Optic,Yes,No,No,Electronic Check,1,93.53,4583.55,0
CUST3272,0,62,Month-to-Month,DSL,No,No,No,Credit Card,1,105.85,6962.41,0
CUST3273,0,58,Month-to-Month,DSL,No,Yes,Yes,Mailed Check,2,15.0,941.55,0
CUST3274,0,67,Month-to-Month,Fiber Optic,Yes,Yes,Yes,Electronic Check,1,60.43,4107.56,0
CUST3275,0,56,Month-to-Month,No Internet,No,Yes,Yes,Mailed Check,2,15.87,885.24,0
CUST3276,0,40,One Year,No Internet,No,Yes,Yes,Bank Transfer,2,15.0,552.78,0
CUST3277,1,40,Month-to-Month,Fiber Optic,Yes,No,Yes,Electronic Check,0,68.6,2930.3,0
CUST3278,0,33,Month-to-Month,DSL,No,Yes,Yes,Bank Transfer,7,55.02,1904.68,0
CUST3279,0,6,One Year,DSL,No,No,No,Electronic Check,1,72.5,396.62,0
CUST3280,0,19,One Year,DSL,Yes,No,No,Bank Transfer,2,77.15,1380.66,0
CUST3281,0,40,Month-to-Month,Fiber Optic,Yes,No,No,Credit Card,0,96.2,3892.08,1
CUST3282,0,59,Two Year,No Internet,No,No,No,Bank Transfer,0,66.35,4059.02,0
CUST3283,0,59,Month-to-Month,Fiber Optic,No,No,No,Mailed Check,3,138.08,7556.36,0
CUST3284,1,48,One Year,Fiber Optic,Yes,No,No,Electronic Check,1,72.66,3309.69,0
CUST3285,0,41,One Year,DSL,No,Yes,Yes,Mailed Check,2,111.06,4273.98,1
CUST3286,0,13,One Year,DSL,No,No,Yes,Bank Transfer,1,15.0,184.08,1
CUST3287,0,45,One Year,Fiber Optic,No,No,No,Electronic Check,1,98.74,4817.17,0
CUST3288,0,53,Month-to-Month,DSL,No,No,Yes,Bank Transfer,3,60.48,3343.8,0
CUST3289,0,42,Month-to-Month,Fiber Optic,No,No,No,Credit Card,1,16.29,716.62,0
CUST3290,1,63,One Year,No Internet,No,No,No,Credit Card,1,75.51,5036.84,0
CUST3291,0,27,Month-to-Month,Fiber Optic,Yes,No,No,Credit Card,2,57.43,1506.13,1
CUST3292,0,38,Two Year,DSL,No,No,Yes,Bank Transfer,3,79.5,3182.43,1
CUST3293,1,60,Month-to-Month,DSL,No,No,Yes,Bank Transfer,1,90.28,5935.09,1
CUST3294,0,7,Month-to-Month,Fiber Optic,Yes,No,No,Credit Card,3,27.77,202.1,0
CUST3295,1,5,Month-to-Month,Fiber Optic,No,No,No,Bank Transfer,1,90.37,444.33,0
CUST3296,0,45,Month-to-Month,Fiber Optic,No,Yes,Yes,Mailed Check,0,65.16,3059.08,0
CUST3297,0,58,One Year,Fiber Optic,No,No,No,Bank Transfer,1,98.82,6191.0,0
CUST3298,0,31,One Year,Fiber Optic,No,No,No,Mailed Check,1,59.87,1718.17,0
CUST3299,0,23,One Year,Fiber Optic,Yes,Yes,Yes,Credit Card,3,53.24,1167.04,0
CUST3300,0,42,Two Year,DSL,No,No,No,Bank Transfer,3,65.68,2989.89,0
CUST3301,0,10,Two Year,No Internet,No,No,Yes,Credit Card,2,67.55,735.79,0
CUST3302,0,32,Two Year,DSL,Yes,No,Yes,Electronic Check,4,48.43,1544.84,0
CUST3303,0,53,Month-to-Month,DSL,No,Yes,Yes,Bank Transfer,2,52.59,2717.34,0
CUST3304,0,30,One Year,Fiber Optic,No,No,No,Bank Transfer,2,34.33,985.16,0
CUST3305,0,39,Month-to-Month,Fiber Optic,Yes,No,No,Credit Card,0,54.13,2110.54,0
CUST3306,0,31,Month-to-Month,No Internet,No,No,Yes,Credit Card,2,81.91,2759.88,0
CUST3307,0,2,One Year,Fiber Optic,Yes,No,No,Credit Card,4,61.57,114.52,0
CUST3308,0,12,Month-to-Month,No Internet,Yes,No,No,Electronic Check,2,90.23,1065.4,1
CUST3309,0,39,Month-to-Month,No Internet,No,Yes,No,Electronic Check,1,60.36,2547.83,0
CUST3310,0,66,Month-to-Month,Fiber Optic,Yes,No,Yes,Credit Card,2,29.21,1869.68,0
CUST3311,1,13,Month-to-Month,Fiber Optic,No,Yes,Yes,Bank Transfer,0,79.93,1094.8,0
CUST3312,0,46,Two Year,Fiber Optic,Yes,No,Yes,Bank Transfer,2,48.16,2166.29,0
CUST3313,0,27,Month-to-Month,No Internet,No,No,No,Credit Card,2,59.17,1695.02,1
CUST3314,1,17,Month-to-Month,Fiber Optic,Yes,No,Yes,Mailed Check,2,95.94,1787.88,1
CUST3315,1,60,Month-to-Month,DSL,No,Yes,No,Electronic Check,4,35.98,2110.37,1
CUST3316,0,64,Month-to-Month,Fiber Optic,No,No,No,Electronic Check,1,69.12,4729.0,0
CUST3317,0,35,Two Year,DSL,No,Yes,No,Mailed Check,2,63.99,2458.43,0
CUST3318,0,70,Month-to-Month,Fiber Optic,Yes,No,No,Credit Card,1,82.52,6335.36,0
CUST3319,0,30,Month-to-Month,DSL,No,No,Yes,Bank Transfer,0,86.38,2557.07,1
CUST3320,1,71,One Year,Fiber Optic,Yes,No,No,Bank Transfer,1,71.6,5069.12,0
CUST3321,0,63,Two Year,No Internet,No,No,Yes,Electronic Check,1,55.99,3388.67,0
CUST3322,0,28,One Year,DSL,No,Yes,No,Mailed Check,0,76.83,2071.22,0
CUST3323,0,60,Two Year,DSL,No,No,No,Bank Transfer,0,98.39,5894.51,0
CUST3324,0,37,Month-to-Month,DSL,No,No,No,Electronic Check,3,64.32,2237.3,1
CUST3325,0,22,Month-to-Month,Fiber Optic,No,No,No,Bank Transfer,3,58.32,1337.22,1
CUST3326,0,68,Month-to-Month,DSL,No,No,Yes,Bank Transfer,1,74.7,5116.49,0
CUST3327,0,20,Two Year,DSL,No,No,Yes,Bank Transfer,1,65.97,1424.44,0
CUST3328,0,68,Month-to-Month,DSL,No,No,No,Electronic Check,2,31.56,2279.39,0
CUST3329,0,64,Month-to-Month,Fiber Optic,No,No,Yes,Mailed Check,3,70.98,4381.43,0
CUST3330,0,17,Month-to-Month,DSL,No,No,Yes,Credit Card,2,31.33,533.23,1
CUST3331,0,12,Month-to-Month,Fiber Optic,Yes,No,Yes,Mailed Check,0,74.36,,0
CUST3332,0,22,Month-to-Month,DSL,No,No,Yes,Bank Transfer,1,45.07,930.7,0
CUST3333,1,17,Two Year,Fiber Optic,No,Yes,Yes,Mailed Check,3,65.92,1015.66,0
CUST3334,0,10,Month-to-Month,DSL,No,No,No,Bank Transfer,0,74.76,800.28,0
CUST3335,0,65,One Year,Fiber Optic,No,Yes,No,Electronic Check,0,126.35,7617.41,0
CUST3336,0,22,One Year,DSL,Yes,Yes,Yes,Electronic Check,4,83.57,1981.73,1
CUST3337,0,50,Month-to-Month,Fiber Optic,No,No,No,Electronic Check,4,99.12,5365.97,0
CUST3338,0,14,Month-to-Month,No Internet,No,No,Yes,Bank Transfer,2,111.79,1552.76,1
CUST3339,0,64,Month-to-Month,No Internet,No,Yes,Yes,Mailed Check,0,77.23,5245.99,0
CUST3340,0,47,Month-to-Month,Fiber Optic,No,No,No,Credit Card,2,72.14,3297.81,1
CUST3341,0,29,One Year,Fiber Optic,No,No,No,Credit Card,1,38.33,1191.22,0
CUST3342,0,36,Month-to-Month,No Internet,Yes,No,Yes,Electronic Check,1,62.08,2380.01,0
CUST3343,0,52,Month-to-Month,Fiber Optic,No,No,No,Credit Card,0,46.92,2234.17,0
CUST3344,0,7,Month-to-Month,DSL,Yes,No,No,Bank Transfer,0,54.97,391.15,0
CUST3345,0,29,Two Year,No Internet,Yes,No,Yes,Mailed Check,0,111.77,3332.09,0
CUST3346,0,11,Two Year,Fiber Optic,No,Yes,Yes,Credit Card,2,67.87,672.04,0
CUST3347,0,33,Two Year,DSL,Yes,Yes,No,Credit Card,2,43.1,1558.82,0
CUST3348,0,6,One Year,DSL,No,Yes,Yes,Mailed Check,0,99.36,585.02,0
CUST3349,0,32,Month-to-Month,DSL,No,No,Yes,Credit Card,0,88.88,2854.03,0
CUST3350,0,51,One Year,Fiber Optic,No,No,No,Mailed Check,1,90.19,4318.93,0
CUST3351,1,58,Month-to-Month,DSL,No,No,Yes,Bank Transfer,0,15.0,889.3,0
CUST3352,0,26,One Year,DSL,No,No,Yes,Bank Transfer,1,113.72,3140.4,0
CUST3353,0,46,One Year,DSL,No,No,Yes,Bank Transfer,1,51.04,2388.17,0
CUST3354,0,29,Month-to-Month,Fiber Optic,No,Yes,No,Electronic Check,0,84.45,2590.13,0
CUST3355,0,4,One Year,Fiber Optic,Yes,No,Yes,Bank Transfer,0,128.09,536.04,0
CUST3356,0,13,Two Year,DSL,No,No,Yes,Credit Card,5,118.88,1464.35,1
CUST3357,1,39,Month-to-Month,DSL,No,Yes,Yes,Electronic Check,3,40.56,1561.53,0
CUST3358,0,15,Two Year,DSL,No,Yes,Yes,Electronic Check,2,28.89,402.9,0
CUST3359,0,29,Month-to-Month,No Internet,Yes,No,No,Electronic Check,1,100.76,2654.34,0
CUST3360,0,29,One Year,Fiber Optic,No,No,No,Bank Transfer,1,68.55,1814.23,0
CUST3361,0,32,Month-to-Month,Fiber Optic,Yes,No,Yes,Electronic Check,2,52.48,1827.98,1
CUST3362,1,2,Month-to-Month,DSL,No,No,No,Bank Transfer,3,80.53,176.67,0
CUST3363,0,47,Two Year,Fiber Optic,No,No,No,Bank Transfer,1,60.93,2631.74,0
CUST3364,1,22,Two Year,Fiber Optic,Yes,Yes,No,Electronic Check,0,82.53,1755.81,0
CUST3365,0,27,One Year,DSL,No,No,Yes,Electronic Check,0,66.67,1661.27,0
CUST3366,0,67,Month-to-Month,DSL,Yes,No,Yes,Credit Card,2,83.06,5937.02,0
CUST3367,0,56,Two Year,Fiber Optic,No,No,No,Electronic Check,2,42.64,2386.07,0
CUST3368,0,21,Month-to-Month,No Internet,Yes,No,Yes,Bank Transfer,1,100.61,2164.05,0
CUST3369,1,47,Two Year,No Internet,No,No,Yes,Credit Card,1,82.44,3905.61,1
CUST3370,0,59,Month-to-Month,Fiber Optic,No,No,No,Credit Card,3,81.16,4989.8,0
CUST3371,0,6,Month-to-Month,Fiber Optic,Yes,No,No,Bank Transfer,1,37.06,,1
CUST3372,0,19,One Year,DSL,No,No,Yes,Electronic Check,1,107.49,1894.24,0
CUST3373,1,57,Month-to-Month,Fiber Optic,Yes,No,No,Electronic Check,1,64.66,3330.05,0
